Data;Aktywnoœæ;ID;Wejœcia;Podstawa;Pozycja;Km CAN;Wyjœcia;RPM CAN;Prêdkoœæ CAN;Poziom Paliwa;Licznika paliwa CAN;Kierowca 1;Kierowca 2;Zamek naczepy;Debug;ANA1;ANA2;Identycikacja1;Identycikacja2;Termometr 1;Termometr 2;Termometr 1,2 x10;Termometr 3;Termometr 3,4 x10;Tech Stat;Licznik We 11;VIN Naczepy
13-06-2023 12:29:40;A;431898 ;1 ;SQ:17 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,070,000,3,908,400 fix: true;558072;null;1217;null;32;139014;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:30:10;A;431899 ;1 ;SQ:17 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,070,600,3,919,300 fix: true;558073;null;1210;null;32;139014;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:30:40;A;431900 ;1 ;SQ:18 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,071,300,3,929,000 fix: true;558073;null;1233;null;32;139014;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:31:09;A;431901 ;1 8 ;SQ:23 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,071,900,3,940,300 fix: true;558074;null;1236;null;32;139014;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:31:39;A;431902 ;1 3 ;SQ:24 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,072,500,3,950,100 fix: true;558075;null;763;null;32;139014;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:32:09;A;431903 ;1 ;SQ:28 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,073,200,3,960,500 fix: true;558076;null;1234;null;32;139014;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:32:39;A;431904 ;1 8 ;SQ:31 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,073,800,3,970,400 fix: true;558076;null;1231;null;32;139014;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:33:08;A;431905 ;1 ;SQ:31 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,074,400,3,981,600 fix: true;558077;null;1235;null;32;139015;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:33:38;A;431906 ;1 8 ;SQ:25 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,075,400,3,991,000 fix: true;558078;null;1236;null;32;139015;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:34:07;A;431907 ;1 8 ;SQ:23 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,077,800,4,001,600 fix: true;558079;null;1230;null;32;139015;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:34:37;A;431908 ;1 ;SQ:23 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,081,000,4,010,100 fix: true;558079;null;1233;null;32;139015;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:35:07;A;431909 ;1 8 ;SQ:31 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,085,500,4,018,400 fix: true;558080;null;1234;null;32;139015;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:35:37;A;431910 ;1 ;SQ:31 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,089,800,4,025,600 fix: true;558081;null;1232;null;32;139015;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:36:06;A;431911 ;1 8 ;SQ:26 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,094,700,4,033,900 fix: true;558081;null;1237;null;32;139016;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:36:36;A;431912 ;1 ;SQ:24 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,098,900,4,041,100 fix: true;558082;null;1230;null;32;139016;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:37:06;A;431913 ;1 ;SQ:24 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,103,700,4,048,800 fix: true;558083;null;1232;null;32;139016;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:37:36;A;431914 ;1 8 ;SQ:20 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,108,600,4,055,000 fix: true;558084;null;1238;null;32;139016;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:38:05;A;431915 ;1 ;SQ:30 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,114,500,4,061,200 fix: true;558084;null;1232;null;32;139016;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:38:35;A;431916 ;1 8 ;SQ:23 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,119,500,4,066,500 fix: true;558085;null;1236;null;32;139016;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:39:04;A;431917 ;1 8 ;SQ:13 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,124,600,4,074,500 fix: true;558086;null;1234;null;32;139016;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:39:34;A;431918 ;1 ;SQ:12 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,127,500,4,083,100 fix: true;558087;null;1232;null;32;139017;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:40:04;A;431919 ;1 8 ;SQ:12 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,129,200,4,093,700 fix: true;558087;null;1236;null;32;139017;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:40:34;A;431920 ;1 ;SQ:25 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,130,300,4,103,500 fix: true;558088;null;1232;null;32;139017;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:41:03;A;431921 ;1 8 ;SQ:31 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,131,500,4,114,600 fix: true;558089;null;1233;null;32;139017;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:41:33;A;431922 ;1 8 ;SQ:24 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,132,600,4,124,300 fix: true;558090;null;1236;null;32;139017;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:42:03;A;431923 ;1 ;SQ:21 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,133,900,4,134,600 fix: true;558090;null;1154;null;32;139017;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:42:33;A;431924 ;1 8 ;SQ:31 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,135,600,4,143,900 fix: true;558091;null;1232;null;32;139017;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:43:02;A;431925 ;1 ;SQ:28 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,137,600,4,154,700 fix: true;558092;null;1236;null;32;139018;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:43:32;A;431926 ;1 3 ;SQ:31 (20620) SAT:15 v:91 28.8V 2G 88km/h;51,139,200,4,163,700 fix: true;558092;null;873;null;32;139018;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:44:01;A;431927 ;1 ;SQ:29 (20620) SAT:15 v:91 28.8V 2G 68km/h;51,138,700,4,171,000 fix: true;558093;null;948;null;32;139018;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:44:31;A;431928 ;1 ;SQ:29 (20620) SAT:15 v:91 28.8V 2G 70km/h;51,137,000,4,177,300 fix: true;558093;null;981;null;32;139018;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:45:01;A;431929 ;1 3 ;SQ:24 (20620) SAT:15 v:91 28.8V 2G 70km/h;51,135,600,4,184,100 fix: true;558094;null;885;null;32;139018;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:45:31;A;431930 ;1 ;SQ:18 (20620) SAT:15 v:91 28.8V 2G 38km/h;51,134,900,4,187,500 fix: true;558094;null;502;null;32;139018;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:46:00;A;431931 ;1 ;SQ:17 (20620) SAT:15 v:91 28.8V 2G 51km/h;51,134,500,4,190,400 fix: true;558094;null;1085;null;32;139018;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:46:30;A;431932 ;1 ;SQ:21 (20620) SAT:15 v:91 28.8V 2G 66km/h;51,134,200,4,197,400 fix: true;558095;null;964;null;32;139018;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:47:00;A;431933 ;1 3 ;SQ:16 (20620) SAT:15 v:91 28.8V 2G 70km/h;51,134,000,4,205,600 fix: true;558095;null;1057;null;32;139018;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:47:30;A;431934 ;1 3 ;SQ:16 (20620) SAT:15 v:91 28.8V 2G 44km/h;51,133,900,4,208,400 fix: true;558096;null;502;null;32;139018;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:47:59;A;431935 ;1 ;SQ:16 (20620) SAT:15 v:91 28.8V 2G 38km/h;51,133,900,4,209,900 fix: true;558096;null;1046;null;32;139018;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:48:29;A;431936 ;1 3 ;SQ:18 (20620) SAT:15 v:91 28.8V 2G 33km/h;51,133,800,4,211,000 fix: true;558096;null;500;null;32;139018;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:48:58;A;431937 ;1 3 ;SQ:18 (20620) SAT:15 v:91 28.8V 2G 0km/h;51,133,800,4,211,000 fix: true;558096;null;501;null;32;139018;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:49:28;A;431938 ;1 ;SQ:22 (20620) SAT:15 v:91 28.8V 2G 38km/h;51,133,600,4,212,300 fix: true;558096;null;969;null;32;139018;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:49:58;A;431939 ;1 ;SQ:22 (20620) SAT:15 v:91 28.8V 2G 64km/h;51,131,700,4,218,200 fix: true;558096;null;499;null;32;139018;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:50:28;A;431940 ;1 ;SQ:22 (20620) SAT:15 v:91 28.8V 2G 62km/h;51,127,700,4,220,900 fix: true;558097;null;966;null;32;139018;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:50:57;A;431941 ;1 3 ;SQ:31 (20620) SAT:15 v:91 28.8V 2G 55km/h;51,123,400,4,219,900 fix: true;558097;null;819;null;32;139018;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:51:27;A;431942 ;1 ;SQ:29 (20620) SAT:15 v:91 28.8V 2G 51km/h;51,120,300,4,218,700 fix: true;558098;null;895;null;32;139019;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:51:56;A;431943 ;1 ;SQ:22 (20620) SAT:15 v:91 28.8V 2G 68km/h;51,115,700,4,217,200 fix: true;558098;null;972;null;32;139019;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:52:26;A;431944 ;1 ;SQ:15 (20620) SAT:15 v:91 28.8V 2G 70km/h;51,111,900,4,221,500 fix: true;558099;null;991;null;32;139019;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:52:56;A;431945 ;1 ;SQ:17 (20620) SAT:15 v:91 28.8V 2G 75km/h;51,108,500,4,229,300 fix: true;558099;null;1059;null;32;139019;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:53:26;A;431946 ;1 3 ;SQ:26 (20620) SAT:15 v:91 28.8V 2G 75km/h;51,106,100,4,234,800 fix: true;558100;null;501;null;32;139019;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:53:55;A;431947 ;1 ;SQ:21 (20620) SAT:15 v:91 28.8V 2G 49km/h;51,105,200,4,237,000 fix: true;558100;null;1171;null;32;139019;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:54:25;A;431948 ;1 ;SQ:21 (20620) SAT:15 v:91 28.8V 2G 75km/h;51,102,600,4,243,100 fix: true;558101;null;1010;null;32;139019;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:54:55;A;431949 ;1 3 ;SQ:19 (20620) SAT:15 v:91 28.8V 2G 74km/h;51,101,100,4,246,600 fix: true;558101;null;500;null;32;139019;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:55:25;A;431950 ;1 ;SQ:23 (20620) SAT:15 v:91 28.8V 2G 42km/h;51,100,500,4,248,000 fix: true;558101;null;1177;null;32;139019;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:55:54;A;431951 ;1 ;SQ:29 (20620) SAT:15 v:91 28.8V 2G 68km/h;51,097,700,4,254,600 fix: true;558102;null;995;null;32;139019;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:56:24;A;431952 ;1 ;SQ:31 (20620) SAT:15 v:91 28.8V 2G 77km/h;51,094,900,4,261,300 fix: true;558102;null;500;null;32;139020;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:56:53;A;431953 ;1 3 ;SQ:31 (20620) SAT:15 v:91 28.8V 2G 72km/h;51,092,700,4,266,200 fix: true;558102;null;501;null;32;139020;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:57:23;A;431954 ;1 ;SQ:27 (20620) SAT:15 v:91 28.8V 2G 1km/h;51,092,700,4,266,300 fix: true;558102;null;1296;null;32;139020;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:57:53;A;431955 ;1 ;SQ:28 (20620) SAT:15 v:91 28.8V 2G 59km/h;51,091,000,4,270,100 fix: true;558103;null;1074;null;32;139020;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:58:23;A;431956 ;1 3 ;SQ:22 (20620) SAT:15 v:91 28.8V 2G 62km/h;51,089,500,4,273,800 fix: true;558103;null;499;null;32;139020;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:58:52;A;431957 ;1 3 ;SQ:22 (20620) SAT:15 v:91 28.8V 2G 0km/h;51,089,500,4,273,800 fix: true;558103;null;496;null;32;139020;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:59:22;A;431958 ;1 ;SQ:22 (20620) SAT:15 v:91 28.8V 2G 48km/h;51,088,700,4,275,600 fix: true;558103;null;1253;null;32;139020;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 12:59:52;A;431959 ;1 ;SQ:17 (20620) SAT:15 v:91 28.8V 2G 75km/h;51,085,400,4,282,200 fix: true;558104;null;1053;null;32;139020;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:00:22;A;431960 ;1 3 ;SQ:14 (20620) SAT:15 v:91 28.8V 2G 75km/h;51,082,900,4,287,400 fix: true;558104;null;500;null;32;139020;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:00:51;A;431961 ;1 ;SQ:14 (20620) SAT:15 v:91 28.8V 2G 38km/h;51,082,400,4,288,400 fix: true;558104;null;950;null;32;139020;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:01:21;A;431962 ;1 3 ;SQ:19 (20620) SAT:15 v:91 28.7V 2G 72km/h;51,079,800,4,293,600 fix: true;558105;null;716;null;32;139020;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:01:50;A;431963 ;1 ;SQ:23 (20620) SAT:15 v:91 28.8V 2G 59km/h;51,078,900,4,295,400 fix: true;558105;null;966;null;32;139020;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:02:20;A;431964 ;1 ;SQ:24 (20620) SAT:15 v:91 28.8V 2G 57km/h;51,077,300,4,298,600 fix: true;558105;null;1145;null;32;139021;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:02:50;A;431965 ;1 ;SQ:26 (20620) SAT:15 v:91 28.8V 2G 77km/h;51,072,900,4,304,500 fix: true;558106;null;989;null;32;139021;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:03:20;A;431966 ;1 ;SQ:29 (20620) SAT:15 v:91 28.8V 2G 77km/h;51,068,800,4,309,300 fix: true;558107;null;499;null;32;139021;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:03:49;A;431967 ;1 ;SQ:23 (20620) SAT:15 v:91 28.8V 2G 74km/h;51,065,000,4,316,100 fix: true;558107;null;964;null;32;139021;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:04:19;A;431968 ;1 ;SQ:23 (20620) SAT:15 v:91 28.8V 2G 70km/h;51,062,200,4,322,400 fix: true;558108;null;953;null;32;139021;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:04:49;A;431969 ;1 ;SQ:31 (20620) SAT:15 v:91 28.8V 2G 70km/h;51,060,900,4,330,300 fix: true;558108;null;828;null;32;139021;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:05:19;A;431970 ;1 3 ;SQ:31 (20620) SAT:15 v:91 28.8V 2G 57km/h;51,060,700,4,334,900 fix: true;558109;null;501;null;32;139021;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:05:48;A;431971 ;1 3 ;SQ:26 (20620) SAT:15 v:91 28.8V 2G 3km/h;51,060,700,4,335,300 fix: true;558109;null;498;null;32;139021;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:06:18;A;431972 ;1 ;SQ:31 (20620) SAT:15 v:91 28.8V 2G 25km/h;51,060,300,4,337,100 fix: true;558109;null;1194;null;32;139021;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:06:47;A;431973 ;1 ;SQ:24 (20620) SAT:15 v:91 28.8V 2G 83km/h;51,056,500,4,337,700 fix: true;558109;null;1199;null;32;139022;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:07:17;A;431974 ;1 3 ;SQ:24 (20620) SAT:15 v:91 28.8V 2G 86km/h;51,051,000,4,334,700 fix: true;558110;null;924;null;32;139022;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:07:47;A;431975 ;1 ;SQ:31 (20620) SAT:15 v:91 28.8V 2G 68km/h;51,048,600,4,336,000 fix: true;558110;null;1076;null;32;139022;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:08:17;A;431976 ;1 ;SQ:31 (20620) SAT:15 v:91 28.8V 2G 77km/h;51,046,800,4,343,200 fix: true;558111;null;1045;null;32;139022;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:08:46;A;431977 ;1 ;SQ:25 (20620) SAT:15 v:91 28.8V 2G 75km/h;51,043,700,4,351,500 fix: true;558112;null;1046;null;32;139022;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:09:16;A;431978 ;1 ;SQ:20 (20620) SAT:15 v:91 28.8V 2G 74km/h;51,042,800,4,359,500 fix: true;558112;null;1001;null;32;139022;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:09:46;A;431979 ;1 3 ;SQ:17 (20620) SAT:15 v:91 28.8V 2G 75km/h;51,041,900,4,368,500 fix: true;558113;null;762;null;32;139022;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:10:16;A;431980 ;1 ;SQ:21 (20620) SAT:15 v:91 28.8V 2G 51km/h;51,041,600,4,370,500 fix: true;558113;null;921;null;32;139022;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:10:45;A;431981 ;1 ;SQ:21 (20620) SAT:15 v:91 28.8V 2G 49km/h;51,041,300,4,374,700 fix: true;558113;null;985;null;32;139022;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:11:15;A;431982 ;1 ;SQ:21 (20620) SAT:15 v:91 28.8V 2G 53km/h;51,040,800,4,380,100 fix: true;558114;null;1049;null;32;139022;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:11:44;A;431983 ;1 ;SQ:27 (20620) SAT:15 v:91 28.8V 2G 61km/h;51,041,800,4,387,400 fix: true;558114;null;1021;null;32;139022;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:12:14;A;431984 ;1 ;SQ:16 (20620) SAT:15 v:91 28.8V 2G 59km/h;51,044,200,4,392,500 fix: true;558115;null;843;null;32;139022;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:12:44;A;431985 ;1 ;SQ:15 (20620) SAT:15 v:91 28.8V 2G 49km/h;51,046,300,4,394,100 fix: true;558115;null;968;null;32;139023;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:13:14;A;431986 ;1 ;SQ:15 (20620) SAT:15 v:91 28.8V 2G 37km/h;51,046,900,4,395,900 fix: true;558115;null;1087;null;32;139023;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:13:43;A;431987 ;1 ;SQ:15 (20620) SAT:15 v:91 28.7V 2G 44km/h;51,047,000,4,401,100 fix: true;558115;null;971;null;32;139023;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13-06-2023 13:14:13;A;431988 ;1 ;SQ:15 (20620) SAT:15 v:91 28.7V 2G 46km/h;51,047,200,4,406,200 fix: true;558116;null;1063;null;32;139023;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
